Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average,Year,Month
Virginia City Hall,Saint Louis,MN,NO2,14.06071429,14.21229775,2020,3
Virginia City Hall,Saint Louis,MN,NO2,11.164,14.21229775,2020,4
Virginia City Hall,Saint Louis,MN,NO2,9.853571429,14.21229775,2020,5
Virginia City Hall,Saint Louis,MN,NO2,9.134615385,14.21229775,2020,6
Virginia City Hall,Saint Louis,MN,NO2,9.632,14.21229775,2020,7
Virginia City Hall,Saint Louis,MN,NO2,8.840740741,14.21229775,2020,8
Virginia City Hall,Saint Louis,MN,NO2,11.18333333,14.21229775,2020,9
Virginia City Hall,Saint Louis,MN,NO2,11.63076923,14.21229775,2020,10
Virginia City Hall,Saint Louis,MN,NO2,14.81071429,14.21229775,2020,11
Virginia City Hall,Saint Louis,MN,NO2,16.61851852,14.21229775,2020,12
Virginia City Hall,Saint Louis,MN,NO2,14.44285714,15.69329103,2021,1
Virginia City Hall,Saint Louis,MN,NO2,17.77692308,15.69329103,2021,2
Virginia City Hall,Saint Louis,MN,NO2,13.33846154,15.69329103,2021,3
Virginia City Hall,Saint Louis,MN,NO2,11.25555556,15.69329103,2021,4
Virginia City Hall,Saint Louis,MN,NO2,10.85517241,15.69329103,2021,5
Virginia City Hall,Saint Louis,MN,NO2,11.648,15.69329103,2021,6
Virginia City Hall,Saint Louis,MN,NO2,11.23333333,15.69329103,2021,7
Virginia City Hall,Saint Louis,MN,NO2,14.5,15.69329103,2021,8
Virginia City Hall,Saint Louis,MN,NO2,12.2,15.69329103,2021,9
Virginia City Hall,Saint Louis,MN,NO2,10.1862069,15.69329103,2021,10
Virginia City Hall,Saint Louis,MN,NO2,19.775,15.69329103,2021,11
Virginia City Hall,Saint Louis,MN,NO2,14.55454545,15.69329103,2021,12
Virginia City Hall,Saint Louis,MN,NO2,19.84347826,14.92590197,2022,1
Virginia City Hall,Saint Louis,MN,NO2,18.94166667,14.92590197,2022,2
Virginia City Hall,Saint Louis,MN,NO2,20.00833333,14.92590197,2022,3
Virginia City Hall,Saint Louis,MN,NO2,8.8375,14.92590197,2022,4
Virginia City Hall,Saint Louis,MN,NO2,7.694736842,14.92590197,2022,5
Virginia City Hall,Saint Louis,MN,NO2,10.51851852,14.92590197,2022,6
Virginia City Hall,Saint Louis,MN,NO2,10.97857143,14.92590197,2022,7
Virginia City Hall,Saint Louis,MN,NO2,10.08888889,14.92590197,2022,8
Virginia City Hall,Saint Louis,MN,NO2,9.523076923,14.92590197,2022,9
Virginia City Hall,Saint Louis,MN,NO2,9.788888889,14.92590197,2022,10
Virginia City Hall,Saint Louis,MN,NO2,12.83043478,14.92590197,2022,11
Virginia City Hall,Saint Louis,MN,NO2,13.03214286,14.92590197,2022,12
Virginia City Hall,Saint Louis,MN,NO2,14.88148148,15.31494804,2023,1
Virginia City Hall,Saint Louis,MN,NO2,19.91666667,15.31494804,2023,2
Virginia City Hall,Saint Louis,MN,NO2,16.85,15.31494804,2023,3
Virginia City Hall,Saint Louis,MN,NO2,12.43076923,15.31494804,2023,4
Virginia City Hall,Saint Louis,MN,NO2,10.63703704,15.31494804,2023,5
Virginia City Hall,Saint Louis,MN,NO2,8.138461538,15.31494804,2023,6
Virginia City Hall,Saint Louis,MN,NO2,11.29259259,15.31494804,2023,7
Virginia City Hall,Saint Louis,MN,NO2,9.273076923,15.31494804,2023,8
Virginia City Hall,Saint Louis,MN,NO2,7.625,15.31494804,2023,9
Virginia City Hall,Saint Louis,MN,NO2,9.253571429,15.31494804,2023,10
Virginia City Hall,Saint Louis,MN,NO2,14.272,15.31494804,2023,11
Virginia City Hall,Saint Louis,MN,NO2,12.75714286,15.31494804,2023,12
Virginia City Hall,Saint Louis,MN,NO2,12.05925926,13.62825322,2024,1
Virginia City Hall,Saint Louis,MN,NO2,12.86538462,13.62825322,2024,2
Virginia City Hall,Saint Louis,MN,NO2,11.85185185,13.62825322,2024,3
Virginia City Hall,Saint Louis,MN,NO2,11.65789474,13.62825322,2024,4
Virginia City Hall,Saint Louis,MN,NO2,7.577272727,13.62825322,2024,5
Virginia City Hall,Saint Louis,MN,NO2,10.27777778,13.62825322,2024,6
Holland,Allegan,MN,Ozone,0.043870968,0.041606864,2023,3
Holland,Allegan,MN,Ozone,0.048733333,0.041606864,2023,4
Holland,Allegan,MN,Ozone,0.0522,0.041606864,2023,5
Holland,Allegan,MN,Ozone,0.0536,0.041606864,2023,6
Holland,Allegan,MN,Ozone,0.052333333,0.041606864,2023,7
Holland,Allegan,MN,Ozone,0.045129032,0.041606864,2023,8
Holland,Allegan,MN,Ozone,0.0399,0.041606864,2023,9
Holland,Allegan,MN,Ozone,0.0331,0.041606864,2023,10
Holland,Allegan,MN,Ozone,0.04,0.040401937,2024,2
Holland,Allegan,MN,Ozone,0.049258065,0.040401937,2024,7
Holland,Allegan,MN,Ozone,0.044677419,0.040401937,2024,8
Holland,Allegan,MN,Ozone,0.045266667,0.040401937,2024,9
Holland,Allegan,MN,Ozone,0.041741935,0.040401937,2024,10
Anoka County Airport,Anoka,MN,Ozone,0.027387097,0.035066363,2020,1
Anoka County Airport,Anoka,MN,Ozone,0.035259259,0.035066363,2020,2
Anoka County Airport,Anoka,MN,Ozone,0.023666667,0.035066363,2020,12
Anoka County Airport,Anoka,MN,Ozone,0.027774194,0.038695871,2021,1
Anoka County Airport,Anoka,MN,Ozone,0.034107143,0.038695871,2021,2
Anoka County Airport,Anoka,MN,Ozone,0.025966667,0.038695871,2021,12
Anoka County Airport,Anoka,MN,Ozone,0.031870968,0.037553005,2022,1
Anoka County Airport,Anoka,MN,Ozone,0.035785714,0.037553005,2022,2
Anoka County Airport,Anoka,MN,Ozone,0.027566667,0.037553005,2022,12
FWS Wetland Management District,Becker,MN,Ozone,0.039612903,0.035066363,2020,3
FWS Wetland Management District,Becker,MN,Ozone,0.0418,0.035066363,2020,4
FWS Wetland Management District,Becker,MN,Ozone,0.041677419,0.035066363,2020,5
FWS Wetland Management District,Becker,MN,Ozone,0.0463,0.035066363,2020,6
FWS Wetland Management District,Becker,MN,Ozone,0.037344828,0.035066363,2020,7
FWS Wetland Management District,Becker,MN,Ozone,0.034851852,0.035066363,2020,8
FWS Wetland Management District,Becker,MN,Ozone,0.0316,0.035066363,2020,9
FWS Wetland Management District,Becker,MN,Ozone,0.030387097,0.035066363,2020,10
FWS Wetland Management District,Becker,MN,Ozone,0.027,0.035066363,2020,11
FWS Wetland Management District,Becker,MN,Ozone,0.037833333,0.038695871,2021,3
FWS Wetland Management District,Becker,MN,Ozone,0.0406,0.038695871,2021,4
FWS Wetland Management District,Becker,MN,Ozone,0.044677419,0.038695871,2021,5
FWS Wetland Management District,Becker,MN,Ozone,0.051928571,0.038695871,2021,6
FWS Wetland Management District,Becker,MN,Ozone,0.045709677,0.038695871,2021,7
FWS Wetland Management District,Becker,MN,Ozone,0.032866667,0.038695871,2021,8
FWS Wetland Management District,Becker,MN,Ozone,0.031066667,0.038695871,2021,9
FWS Wetland Management District,Becker,MN,Ozone,0.029833333,0.038695871,2021,10
FWS Wetland Management District,Becker,MN,Ozone,0.0434,0.037553005,2022,3
FWS Wetland Management District,Becker,MN,Ozone,0.041333333,0.037553005,2022,4
FWS Wetland Management District,Becker,MN,Ozone,0.044,0.037553005,2022,5
FWS Wetland Management District,Becker,MN,Ozone,0.045,0.037553005,2022,6
FWS Wetland Management District,Becker,MN,Ozone,0.036310345,0.037553005,2022,7
FWS Wetland Management District,Becker,MN,Ozone,0.032565217,0.037553005,2022,8
FWS Wetland Management District,Becker,MN,Ozone,0.031689655,0.037553005,2022,9
FWS Wetland Management District,Becker,MN,Ozone,0.0322,0.037553005,2022,10
FRANKFORT,Benzie,MN,Ozone,0.043166667,0.041606864,2023,3
FRANKFORT,Benzie,MN,Ozone,0.0476,0.041606864,2023,4
FRANKFORT,Benzie,MN,Ozone,0.046580645,0.041606864,2023,5
FRANKFORT,Benzie,MN,Ozone,0.043296296,0.041606864,2023,6
FRANKFORT,Benzie,MN,Ozone,0.043153846,0.041606864,2023,7
FRANKFORT,Benzie,MN,Ozone,0.037677419,0.041606864,2023,8
FRANKFORT,Benzie,MN,Ozone,0.039466667,0.041606864,2023,9
FRANKFORT,Benzie,MN,Ozone,0.0329,0.041606864,2023,10
FRANKFORT,Benzie,MN,Ozone,0.04,0.040401937,2024,2
FRANKFORT,Benzie,MN,Ozone,0.039322581,0.040401937,2024,7
FRANKFORT,Benzie,MN,Ozone,0.037096774,0.040401937,2024,8
FRANKFORT,Benzie,MN,Ozone,0.042266667,0.040401937,2024,9
FRANKFORT,Benzie,MN,Ozone,0.040645161,0.040401937,2024,10
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.044451613,0.041606864,2023,3
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.0504,0.041606864,2023,4
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.053225806,0.041606864,2023,5
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.054433333,0.041606864,2023,6
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.051516129,0.041606864,2023,7
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.0456,0.041606864,2023,8
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.03837931,0.041606864,2023,9
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.033533333,0.041606864,2023,10
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.038,0.040401937,2024,2
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.051428571,0.040401937,2024,6
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.048516129,0.040401937,2024,7
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.044516129,0.040401937,2024,8
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.044666667,0.040401937,2024,9
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.041935484,0.040401937,2024,10
Coloma PAW PAW WWTP,Berrien,MN,Ozone,0.0375,0.040401937,2024,11
Fond du Lac Band,Carlton,MN,Ozone,0.040774194,0.035066363,2020,3
Fond du Lac Band,Carlton,MN,Ozone,0.042133333,0.035066363,2020,4
Fond du Lac Band,Carlton,MN,Ozone,0.0418,0.035066363,2020,5
Fond du Lac Band,Carlton,MN,Ozone,0.040153846,0.035066363,2020,6
Fond du Lac Band,Carlton,MN,Ozone,0.031857143,0.035066363,2020,7
Fond du Lac Band,Carlton,MN,Ozone,0.03175,0.035066363,2020,8
Fond du Lac Band,Carlton,MN,Ozone,0.028133333,0.035066363,2020,9
Fond du Lac Band,Carlton,MN,Ozone,0.030611111,0.035066363,2020,10
Fond du Lac Band,Carlton,MN,Ozone,0.03,0.035066363,2020,11
Fond du Lac Band,Carlton,MN,Ozone,0.04,0.038695871,2021,3
Fond du Lac Band,Carlton,MN,Ozone,0.042588235,0.038695871,2021,4
Fond du Lac Band,Carlton,MN,Ozone,0.040931034,0.038695871,2021,5
Fond du Lac Band,Carlton,MN,Ozone,0.046296296,0.038695871,2021,6
Fond du Lac Band,Carlton,MN,Ozone,0.040966667,0.038695871,2021,7
Fond du Lac Band,Carlton,MN,Ozone,0.03912,0.038695871,2021,8
Fond du Lac Band,Carlton,MN,Ozone,0.035,0.038695871,2021,9
Fond du Lac Band,Carlton,MN,Ozone,0.025166667,0.038695871,2021,10
Fond du Lac Band,Carlton,MN,Ozone,0.04083871,0.037553005,2022,3
Fond du Lac Band,Carlton,MN,Ozone,0.039578947,0.037553005,2022,4
Fond du Lac Band,Carlton,MN,Ozone,0.041222222,0.037553005,2022,5
Fond du Lac Band,Carlton,MN,Ozone,0.038666667,0.037553005,2022,6
Fond du Lac Band,Carlton,MN,Ozone,0.035190476,0.037553005,2022,7
Fond du Lac Band,Carlton,MN,Ozone,0.028142857,0.037553005,2022,8
Fond du Lac Band,Carlton,MN,Ozone,0.027666667,0.037553005,2022,9
Fond du Lac Band,Carlton,MN,Ozone,0.030733333,0.037553005,2022,10
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.043290323,0.041606864,2023,3
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.0477,0.041606864,2023,4
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.051903226,0.041606864,2023,5
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.055133333,0.041606864,2023,6
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.051533333,0.041606864,2023,7
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.044,0.041606864,2023,8
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.038633333,0.041606864,2023,9
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.032966667,0.041606864,2023,10
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.047451613,0.040401937,2024,7
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.043516129,0.040401937,2024,8
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.044103448,0.040401937,2024,9
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.040967742,0.040401937,2024,10
"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",Cass,MN,Ozone,0.037,0.040401937,2024,11
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.041064516,0.041606864,2023,3
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.045766667,0.041606864,2023,4
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.048483871,0.041606864,2023,5
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.051666667,0.041606864,2023,6
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.045354839,0.041606864,2023,7
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.037423077,0.041606864,2023,8
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.0323,0.041606864,2023,9
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.029833333,0.041606864,2023,10
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.0355,0.040401937,2024,2
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.037129032,0.040401937,2024,3
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.043933333,0.040401937,2024,4
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.047655172,0.040401937,2024,5
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.042964286,0.040401937,2024,6
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.042645161,0.040401937,2024,7
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.036741935,0.040401937,2024,8
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.037633333,0.040401937,2024,9
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.037709677,0.040401937,2024,10
ROSELAKE2 9870 STOLL RD,Clinton,MN,Ozone,0.0345,0.040401937,2024,11
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.037538462,0.035066363,2020,3
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.039923077,0.035066363,2020,4
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.038612903,0.035066363,2020,5
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.0408,0.035066363,2020,6
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.037125,0.035066363,2020,7
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.031521739,0.035066363,2020,8
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.02708,0.035066363,2020,9
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.028241379,0.035066363,2020,10
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.027,0.035066363,2020,11
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.0403,0.038695871,2021,3
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.039206897,0.038695871,2021,4
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.046285714,0.038695871,2021,5
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.048166667,0.038695871,2021,6
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.042709677,0.038695871,2021,7
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.040133333,0.038695871,2021,8
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.037333333,0.038695871,2021,9
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.029444444,0.038695871,2021,10
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.042,0.037553005,2022,3
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.0397,0.037553005,2022,4
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.043517241,0.037553005,2022,5
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.045,0.037553005,2022,6
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.03583871,0.037553005,2022,7
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.031903226,0.037553005,2022,8
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.031566667,0.037553005,2022,9
Brainerd Lakes Regional Airport,Crow Wing,MN,Ozone,0.031571429,0.037553005,2022,10
Stanton Air Field,Goodhue,MN,Ozone,0.03925,0.035066363,2020,3
Stanton Air Field,Goodhue,MN,Ozone,0.040931034,0.035066363,2020,4
Stanton Air Field,Goodhue,MN,Ozone,0.041967742,0.035066363,2020,5
Stanton Air Field,Goodhue,MN,Ozone,0.0478,0.035066363,2020,6
Stanton Air Field,Goodhue,MN,Ozone,0.041555556,0.035066363,2020,7
Stanton Air Field,Goodhue,MN,Ozone,0.037206897,0.035066363,2020,8
Stanton Air Field,Goodhue,MN,Ozone,0.030733333,0.035066363,2020,9
Stanton Air Field,Goodhue,MN,Ozone,0.029354839,0.035066363,2020,10
Stanton Air Field,Goodhue,MN,Ozone,0.03,0.035066363,2020,11
Stanton Air Field,Goodhue,MN,Ozone,0.03865,0.038695871,2021,3
Stanton Air Field,Goodhue,MN,Ozone,0.040866667,0.038695871,2021,4
Stanton Air Field,Goodhue,MN,Ozone,0.043645161,0.038695871,2021,5
Stanton Air Field,Goodhue,MN,Ozone,0.0531,0.038695871,2021,6
Stanton Air Field,Goodhue,MN,Ozone,0.043741935,0.038695871,2021,7
Stanton Air Field,Goodhue,MN,Ozone,0.042225806,0.038695871,2021,8
Stanton Air Field,Goodhue,MN,Ozone,0.0407,0.038695871,2021,9
Stanton Air Field,Goodhue,MN,Ozone,0.031,0.038695871,2021,10
Stanton Air Field,Goodhue,MN,Ozone,0.041935484,0.037553005,2022,3
Stanton Air Field,Goodhue,MN,Ozone,0.040466667,0.037553005,2022,4
Stanton Air Field,Goodhue,MN,Ozone,0.045548387,0.037553005,2022,5
Stanton Air Field,Goodhue,MN,Ozone,0.04937931,0.037553005,2022,6
Stanton Air Field,Goodhue,MN,Ozone,0.041066667,0.037553005,2022,7
Stanton Air Field,Goodhue,MN,Ozone,0.036576923,0.037553005,2022,8
Stanton Air Field,Goodhue,MN,Ozone,0.0315,0.037553005,2022,9
Stanton Air Field,Goodhue,MN,Ozone,0.034551724,0.037553005,2022,10
Near Road I-35/I-94,Hennepin,MN,Ozone,0.020225806,0.035066363,2020,3
Near Road I-35/I-94,Hennepin,MN,Ozone,0.0245,0.035066363,2020,4
Near Road I-35/I-94,Hennepin,MN,Ozone,0.027322581,0.035066363,2020,5
Near Road I-35/I-94,Hennepin,MN,Ozone,0.033,0.035066363,2020,6
Near Road I-35/I-94,Hennepin,MN,Ozone,0.0317,0.035066363,2020,7
Near Road I-35/I-94,Hennepin,MN,Ozone,0.031333333,0.035066363,2020,8
Near Road I-35/I-94,Hennepin,MN,Ozone,0.025066667,0.035066363,2020,9
Near Road I-35/I-94,Hennepin,MN,Ozone,0.021709677,0.035066363,2020,10
Near Road I-35/I-94,Hennepin,MN,Ozone,0.025,0.035066363,2020,11
Near Road I-35/I-94,Hennepin,MN,Ozone,0.027807692,0.038695871,2021,3
Near Road I-35/I-94,Hennepin,MN,Ozone,0.031933333,0.038695871,2021,4
Near Road I-35/I-94,Hennepin,MN,Ozone,0.036933333,0.038695871,2021,5
Near Road I-35/I-94,Hennepin,MN,Ozone,0.0463,0.038695871,2021,6
Near Road I-35/I-94,Hennepin,MN,Ozone,0.041354839,0.038695871,2021,7
Near Road I-35/I-94,Hennepin,MN,Ozone,0.03816129,0.038695871,2021,8
Near Road I-35/I-94,Hennepin,MN,Ozone,0.033413793,0.038695871,2021,9
Near Road I-35/I-94,Hennepin,MN,Ozone,0.023833333,0.038695871,2021,10
Near Road I-35/I-94,Hennepin,MN,Ozone,0.033032258,0.037553005,2022,3
Near Road I-35/I-94,Hennepin,MN,Ozone,0.033052632,0.037553005,2022,4
Near Road I-35/I-94,Hennepin,MN,Ozone,0.038451613,0.037553005,2022,5
Near Road I-35/I-94,Hennepin,MN,Ozone,0.043333333,0.037553005,2022,6
Near Road I-35/I-94,Hennepin,MN,Ozone,0.035888889,0.037553005,2022,7
Near Road I-35/I-94,Hennepin,MN,Ozone,0.0344,0.037553005,2022,8
Near Road I-35/I-94,Hennepin,MN,Ozone,0.028333333,0.037553005,2022,9
Near Road I-35/I-94,Hennepin,MN,Ozone,0.026655172,0.037553005,2022,10
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.043096774,0.041606864,2023,3
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.045,0.041606864,2023,4
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.042419355,0.041606864,2023,5
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.046166667,0.041606864,2023,6
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.047516129,0.041606864,2023,7
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.037451613,0.041606864,2023,8
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.037074074,0.041606864,2023,9
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.028555556,0.041606864,2023,10
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.038,0.040401937,2024,2
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.044451613,0.040401937,2024,7
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.040677419,0.040401937,2024,8
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.042172414,0.040401937,2024,9
RURAL THUMB AREA OZONE SITE,Huron,MN,Ozone,0.037193548,0.040401937,2024,10
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.025806452,0.041606864,2023,1
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.036892857,0.041606864,2023,2
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.042107143,0.041606864,2023,3
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.047068966,0.041606864,2023,4
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.049322581,0.041606864,2023,5
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.053,0.041606864,2023,6
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.0478,0.041606864,2023,7
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.041666667,0.041606864,2023,8
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.0371,0.041606864,2023,9
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.03305,0.041606864,2023,10
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.027727273,0.041606864,2023,11
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.022115385,0.041606864,2023,12
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.0251,0.040401937,2024,1
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.031206897,0.040401937,2024,2
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.035387097,0.040401937,2024,3
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.041724138,0.040401937,2024,4
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.045142857,0.040401937,2024,5
LANSING / FILLEY STREET,Ingham,MN,Ozone,0.045266667,0.040401937,2024,6
